#Time(ms)	 Roll 	 Pitch 	 Yaw 	 xPos 	 yPos 	 zPos 	 xVal 	 yVal 	 zVal 	 State 	 oRoll 	 oPitch 	 oYaw 	 oThrottle 	 spX 	 spY 	 spZ 
17600	 -0.16	 10.18	 -148.69	 25.71	 -9.18	 -8.02	 1	 1	 1	 hover	 1509	 1474	 1500	 477	 0.00	 0.00	 0.00
17700	 -1.38	 9.60	 -146.54	 25.71	 -9.18	 -6.49	 1	 1	 1	 hover	 1509	 1474	 1500	 486	 0.00	 0.00	 0.00
17800	 -1.34	 9.60	 -146.47	 25.71	 -9.18	 -6.49	 0	 1	 0	 hover	 1509	 1500	 1500	 486	 0.00	 0.00	 0.00
17900	 -1.34	 9.60	 -146.47	 25.71	 -9.18	 -3.50	 1	 1	 1	 hover	 1509	 1474	 1500	 513	 0.00	 0.00	 0.00
18000	 -1.89	 9.13	 -145.37	 25.71	 -4.65	 -3.50	 1	 1	 0	 hover	 1504	 1474	 1500	 513	 0.00	 0.00	 0.00
18100	 -1.95	 9.14	 -145.37	 25.71	 -11.23	 -5.79	 1	 1	 1	 hover	 1511	 1474	 1500	 484	 0.00	 0.00	 0.00
18200	 -1.95	 9.14	 -145.37	 25.71	 -11.23	 -8.37	 1	 1	 1	 hover	 1511	 1474	 1500	 450	 0.00	 0.00	 0.00
18300	 -1.27	 8.72	 -145.95	 25.71	 -11.23	 -9.18	 0	 1	 1	 hover	 1511	 1500	 1500	 433	 0.00	 0.00	 0.00
18400	 -1.25	 8.69	 -145.99	 25.71	 -11.23	 -9.18	 0	 1	 1	 hover	 1511	 1500	 1500	 423	 0.00	 0.00	 0.00
18500	 -1.25	 8.69	 -145.99	 25.71	 -8.38	 -7.42	 1	 1	 1	 hover	 1508	 1474	 1500	 434	 0.00	 0.00	 0.00
18600	 -1.80	 9.51	 -147.77	 25.71	 -8.12	 -7.42	 0	 1	 0	 hover	 1508	 1500	 1500	 434	 0.00	 0.00	 0.00
18700	 -1.83	 9.53	 -147.84	 24.37	 -5.06	 -7.42	 1	 1	 0	 hover	 1505	 1475	 1500	 434	 0.00	 0.00	 0.00
18800	 -1.83	 9.53	 -147.84	 24.37	 -7.15	 1.24	 0	 1	 1	 hover	 1507	 1500	 1500	 521	 0.00	 0.00	 0.00
18900	 -1.50	 9.52	 -149.35	 14.05	 -7.15	 1.41	 1	 1	 1	 hover	 1507	 1485	 1500	 525	 0.00	 0.00	 0.00
19000	 -1.49	 9.50	 -149.39	 14.05	 -7.15	 3.73	 1	 0	 1	 hover	 1500	 1485	 1500	 551	 0.00	 0.00	 0.00
19100	 -1.49	 9.50	 -149.39	 14.05	 -7.15	 3.87	 0	 0	 1	 hover	 1500	 1500	 1500	 557	 0.00	 0.00	 0.00
19200	 -1.62	 9.40	 -149.90	 20.10	 -7.15	 4.44	 1	 0	 1	 hover	 1500	 1479	 1500	 567	 0.00	 0.00	 0.00
19300	 -1.59	 9.41	 -149.91	 16.90	 -7.15	 4.44	 1	 1	 0	 hover	 1507	 1483	 1500	 567	 0.00	 0.00	 0.00
19400	 -1.59	 9.41	 -149.91	 22.06	 -3.77	 10.31	 1	 1	 1	 hover	 1503	 1477	 1500	 636	 0.00	 0.00	 0.00
19500	 -1.86	 9.58	 -150.32	 22.06	 -2.26	 13.69	 0	 1	 1	 hover	 1502	 1500	 1500	 683	 0.00	 0.00	 0.00
19600	 -1.86	 9.42	 -150.33	 22.06	 -2.26	 13.69	 0	 0	 0	 hover	 1500	 1500	 1500	 683	 0.00	 0.00	 0.00
19700	 -1.86	 9.42	 -150.33	 22.06	 -2.26	 13.69	 0	 0	 0	 hover	 1500	 1500	 1500	 683	 0.00	 0.00	 0.00
19800	 0.81	 8.92	 -150.59	 22.06	 -2.26	 13.69	 1	 1	 1	 hover	 1502	 1477	 1500	 697	 0.00	 0.00	 0.00
19900	 0.82	 8.99	 -150.61	 22.06	 -2.26	 15.21	 1	 0	 1	 hover	 1500	 1477	 1500	 727	 0.00	 0.00	 0.00
20000	 0.82	 8.99	 -150.61	 22.06	 -2.26	 13.93	 1	 0	 1	 hover	 1500	 1477	 1500	 729	 0.00	 0.00	 0.00
20100	 0.66	 9.35	 -150.37	 22.13	 -2.26	 14.90	 1	 0	 1	 hover	 1500	 1477	 1500	 753	 0.00	 0.00	 0.00
20200	 0.61	 9.36	 -150.36	 22.15	 -2.26	 15.02	 1	 0	 1	 hover	 1500	 1477	 1500	 769	 0.00	 0.00	 0.00
20300	 0.61	 9.36	 -150.36	 22.24	 1.90	 13.89	 1	 1	 1	 hover	 1498	 1477	 1500	 772	 0.00	 0.00	 0.00
20400	 0.34	 9.12	 -150.61	 23.84	 -1.99	 13.68	 1	 1	 1	 hover	 1501	 1476	 1500	 784	 0.00	 0.00	 0.00
20500	 0.35	 9.06	 -150.64	 23.84	 -2.61	 12.72	 0	 1	 1	 hover	 1502	 1500	 1500	 787	 0.00	 0.00	 0.00
20600	 0.35	 9.06	 -150.64	 23.84	 -2.61	 15.12	 1	 0	 1	 hover	 1500	 1476	 1500	 826	 0.00	 0.00	 0.00
20700	 0.12	 9.02	 -150.88	 22.90	 -2.61	 15.12	 1	 0	 1	 hover	 1500	 1477	 1500	 841	 0.00	 0.00	 0.00
20800	 0.11	 9.03	 -150.88	 22.78	 -2.61	 15.12	 1	 0	 1	 hover	 1500	 1477	 1500	 856	 0.00	 0.00	 0.00
20900	 0.11	 9.03	 -150.88	 23.25	 -2.61	 15.12	 1	 0	 1	 hover	 1500	 1476	 1500	 871	 0.00	 0.00	 0.00
21000	 0.11	 9.03	 -150.88	 23.84	 -2.61	 12.72	 1	 0	 1	 hover	 1500	 1476	 1500	 860	 0.00	 0.00	 0.00
21100	 -0.14	 8.99	 -151.19	 23.84	 -2.61	 13.43	 0	 0	 1	 hover	 1500	 1500	 1500	 880	 0.00	 0.00	 0.00
21200	 -0.15	 8.99	 -151.20	 23.84	 -2.61	 14.87	 1	 0	 1	 hover	 1500	 1476	 1500	 910	 0.00	 0.00	 0.00
21300	 -0.15	 8.99	 -151.20	 20.45	 -2.61	 14.87	 1	 0	 0	 hover	 1500	 1479	 1500	 910	 0.00	 0.00	 0.00
21400	 -0.15	 8.99	 -151.20	 20.10	 -2.61	 14.87	 1	 0	 0	 hover	 1500	 1479	 1500	 910	 0.00	 0.00	 0.00
21500	 -0.31	 8.96	 -151.49	 16.93	 -2.61	 15.04	 1	 0	 1	 hover	 1500	 1483	 1500	 926	 0.00	 0.00	 0.00
21600	 -0.32	 8.96	 -151.51	 16.93	 -2.61	 13.70	 0	 0	 1	 hover	 1500	 1500	 1500	 927	 0.00	 0.00	 0.00
21700	 -0.32	 8.96	 -151.51	 16.93	 -2.61	 14.67	 1	 0	 1	 hover	 1500	 1483	 1500	 951	 0.00	 0.00	 0.00
21800	 -0.32	 8.96	 -151.51	 18.98	 -2.61	 14.64	 1	 0	 1	 hover	 1500	 1481	 1500	 965	 0.00	 0.00	 0.00
21900	 -0.46	 8.93	 -151.81	 16.67	 -2.61	 15.10	 1	 0	 1	 hover	 1500	 1483	 1500	 985	 0.00	 0.00	 0.00
22000	 -0.46	 8.93	 -151.81	 19.25	 -2.61	 15.10	 1	 0	 1	 hover	 1500	 1480	 1500	 1000	 0.00	 0.00	 0.00
22100	 -0.46	 8.93	 -151.81	 15.88	 -2.61	 15.11	 1	 0	 1	 hover	 1500	 1484	 1500	 1015	 0.00	 0.00	 0.00
22200	 -0.46	 8.93	 -151.81	 18.26	 -2.61	 14.52	 1	 0	 1	 hover	 1500	 1481	 1500	 1024	 0.00	 0.00	 0.00
22300	 -0.55	 8.90	 -152.11	 17.14	 -2.61	 14.16	 1	 0	 1	 hover	 1500	 1482	 1500	 1035	 0.00	 0.00	 0.00
22400	 -0.55	 8.90	 -152.12	 21.55	 -2.61	 14.55	 1	 0	 1	 hover	 1500	 1478	 1500	 1053	 0.00	 0.00	 0.00
22500	 -0.55	 8.90	 -152.12	 20.73	 -2.61	 14.84	 1	 0	 1	 hover	 1500	 1479	 1500	 1071	 0.00	 0.00	 0.00
22600	 -0.55	 8.90	 -152.12	 20.73	 -2.61	 14.99	 1	 0	 1	 hover	 1500	 1479	 1500	 1087	 0.00	 0.00	 0.00
22700	 -0.62	 8.89	 -152.41	 26.35	 -2.61	 12.80	 1	 0	 1	 hover	 1500	 1473	 1500	 1078	 0.00	 0.00	 0.00
22800	 -0.62	 8.89	 -152.41	 28.14	 -2.61	 12.80	 1	 0	 1	 hover	 1500	 1471	 1500	 1091	 0.00	 0.00	 0.00
22900	 -0.62	 8.89	 -152.41	 28.14	 -2.61	 15.12	 0	 0	 1	 hover	 1500	 1500	 1500	 1129	 0.00	 0.00	 0.00
23000	 -0.62	 8.89	 -152.41	 28.14	 -2.61	 13.34	 0	 0	 1	 hover	 1500	 1500	 1500	 1125	 0.00	 0.00	 0.00
23100	 -0.68	 8.89	 -152.70	 28.90	 -2.61	 12.80	 1	 0	 1	 hover	 1500	 1471	 1500	 1132	 0.00	 0.00	 0.00
23200	 -0.68	 8.89	 -152.71	 28.90	 -2.61	 15.12	 0	 0	 1	 hover	 1500	 1500	 1500	 1171	 0.00	 0.00	 0.00
23300	 -0.68	 8.89	 -152.71	 21.01	 -2.61	 15.12	 1	 0	 1	 hover	 1500	 1478	 1500	 1186	 0.00	 0.00	 0.00
23400	 -0.68	 8.89	 -152.71	 20.08	 -2.61	 15.12	 1	 0	 1	 hover	 1500	 1479	 1500	 1201	 0.00	 0.00	 0.00
23500	 -0.71	 8.88	 -153.00	 18.79	 -2.61	 15.12	 1	 0	 1	 hover	 1500	 1481	 1500	 1216	 0.00	 0.00	 0.00
23600	 -0.71	 8.88	 -153.01	 21.27	 -2.61	 15.12	 1	 0	 1	 hover	 1500	 1478	 1500	 1231	 0.00	 0.00	 0.00
23700	 -0.71	 8.88	 -153.01	 21.27	 -2.61	 15.12	 0	 0	 1	 hover	 1500	 1500	 1500	 1246	 0.00	 0.00	 0.00
23800	 -0.71	 8.88	 -153.01	 8.38	 -2.61	 13.64	 1	 0	 1	 hover	 1500	 1491	 1500	 1245	 0.00	 0.00	 0.00
23900	 -0.74	 8.88	 -153.30	 8.38	 -2.61	 13.09	 1	 0	 1	 hover	 1500	 1491	 1500	 1253	 0.00	 0.00	 0.00
24000	 -0.75	 8.88	 -153.30	 8.38	 -2.61	 15.05	 1	 0	 1	 hover	 1500	 1491	 1500	 1287	 0.00	 0.00	 0.00
24100	 -0.75	 8.88	 -153.30	 8.38	 -2.61	 15.12	 0	 0	 1	 hover	 1500	 1500	 1500	 1303	 0.00	 0.00	 0.00
24200	 -0.75	 8.88	 -153.30	 8.38	 -2.61	 13.43	 0	 0	 1	 hover	 1500	 1500	 1500	 1300	 0.00	 0.00	 0.00
24300	 -0.77	 8.87	 -153.59	 8.38	 -2.61	 15.12	 0	 0	 1	 hover	 1500	 1500	 1500	 1332	 0.00	 0.00	 0.00
24400	 -0.77	 8.87	 -153.59	 8.38	 -2.61	 14.94	 0	 0	 1	 hover	 1500	 1500	 1500	 1345	 0.00	 0.00	 0.00
24500	 -0.77	 8.87	 -153.59	 8.38	 -2.61	 15.12	 0	 0	 1	 hover	 1500	 1500	 1500	 1362	 0.00	 0.00	 0.00
24600	 -0.77	 8.87	 -153.59	 8.38	 -2.61	 15.03	 0	 0	 1	 hover	 1500	 1500	 1500	 1376	 0.00	 0.00	 0.00
24700	 -0.78	 8.87	 -153.87	 22.62	 -2.61	 13.25	 1	 0	 1	 hover	 1500	 1477	 1500	 1371	 0.00	 0.00	 0.00
24800	 -0.78	 8.87	 -153.88	 22.62	 -3.95	 14.77	 1	 1	 1	 hover	 1503	 1477	 1500	 1401	 0.00	 0.00	 0.00
24900	 -0.78	 8.87	 -153.88	 22.62	 -3.32	 15.03	 1	 1	 1	 hover	 1503	 1477	 1500	 1419	 0.00	 0.00	 0.00
25000	 -0.78	 8.87	 -153.88	 18.83	 -3.32	 15.03	 1	 0	 1	 hover	 1500	 1481	 1500	 1434	 0.00	 0.00	 0.00
25100	 -0.79	 8.86	 -154.17	 18.61	 -3.59	 13.77	 1	 1	 1	 hover	 1503	 1481	 1500	 1435	 0.00	 0.00	 0.00
25200	 -0.79	 8.86	 -154.18	 20.48	 -0.21	 15.03	 1	 1	 1	 hover	 1500	 1479	 1500	 1463	 0.00	 0.00	 0.00
25300	 -0.79	 8.86	 -154.18	 17.28	 -3.41	 15.03	 1	 1	 1	 hover	 1503	 1482	 1500	 1478	 0.00	 0.00	 0.00
25400	 -0.79	 8.86	 -154.18	 17.28	 -3.41	 13.38	 0	 0	 1	 hover	 1500	 1500	 1500	 1475	 0.00	 0.00	 0.00
25500	 -0.81	 8.88	 -154.46	 17.28	 -3.41	 15.03	 1	 0	 1	 hover	 1500	 1482	 1500	 1506	 0.00	 0.00	 0.00
25600	 -0.81	 8.88	 -154.47	 17.73	 -3.41	 15.03	 1	 0	 1	 hover	 1500	 1482	 1500	 1521	 0.00	 0.00	 0.00
25700	 -0.81	 8.88	 -154.47	 17.73	 -2.88	 12.72	 1	 1	 1	 hover	 1502	 1482	 1500	 1511	 0.00	 0.00	 0.00
25800	 -0.81	 8.88	 -154.68	 17.73	 -3.41	 15.03	 1	 1	 1	 hover	 1503	 1482	 1500	 1549	 0.00	 0.00	 0.00
25900	 -0.81	 8.87	 -154.68	 20.75	 -3.95	 14.76	 1	 1	 1	 hover	 1503	 1479	 1500	 1561	 0.00	 0.00	 0.00
26000	 -0.81	 8.87	 -154.68	 20.75	 -3.95	 12.80	 0	 0	 1	 hover	 1500	 1500	 1500	 1554	 0.00	 0.00	 0.00
26100	 -0.81	 8.87	 -154.68	 20.75	 -0.03	 15.21	 1	 1	 1	 hover	 1500	 1479	 1500	 1593	 0.00	 0.00	 0.00
26200	 -0.82	 8.86	 -154.97	 18.44	 -0.03	 14.76	 1	 0	 1	 hover	 1500	 1481	 1500	 1604	 0.00	 0.00	 0.00
26300	 -0.82	 8.86	 -154.98	 22.53	 -0.03	 13.69	 1	 0	 1	 hover	 1500	 1477	 1500	 1607	 0.00	 0.00	 0.00
26400	 -0.82	 8.86	 -154.98	 22.80	 -0.03	 13.34	 1	 0	 1	 hover	 1500	 1477	 1500	 1617	 0.00	 0.00	 0.00
26500	 -0.82	 8.86	 -154.98	 22.27	 -0.03	 13.34	 1	 0	 1	 hover	 1500	 1477	 1500	 1630	 0.00	 0.00	 0.00
26600	 -0.82	 8.87	 -155.27	 21.38	 -0.03	 14.61	 1	 0	 1	 hover	 1500	 1478	 1500	 1657	 0.00	 0.00	 0.00
26700	 -0.82	 8.87	 -155.28	 21.38	 -0.03	 12.94	 0	 0	 1	 hover	 1500	 1500	 1500	 1653	 0.00	 0.00	 0.00
26800	 -0.82	 8.87	 -155.28	 21.38	 -0.03	 13.20	 1	 0	 1	 hover	 1500	 1478	 1500	 1669	 0.00	 0.00	 0.00
26900	 -0.82	 8.88	 -155.49	 18.77	 -0.03	 12.95	 1	 0	 1	 hover	 1500	 1481	 1500	 1680	 0.00	 0.00	 0.00
27000	 -0.82	 8.88	 -155.50	 18.77	 -0.03	 14.40	 0	 0	 1	 hover	 1500	 1500	 1500	 1709	 0.00	 0.00	 0.00
27100	 -0.82	 8.88	 -155.50	 18.77	 -0.03	 14.42	 1	 0	 1	 hover	 1500	 1481	 1500	 1723	 0.00	 0.00	 0.00
27200	 -0.82	 8.88	 -155.71	 25.27	 -0.03	 14.06	 1	 0	 1	 hover	 1500	 1474	 1500	 1734	 0.00	 0.00	 0.00
27300	 -0.82	 8.88	 -155.72	 25.27	 -0.03	 13.68	 0	 0	 1	 hover	 1500	 1500	 1500	 1744	 0.00	 0.00	 0.00
27400	 -0.82	 8.88	 -155.72	 25.27	 -0.03	 14.87	 1	 0	 1	 hover	 1500	 1474	 1500	 1770	 0.00	 0.00	 0.00
27500	 -0.82	 8.89	 -155.93	 28.73	 -0.03	 14.70	 1	 0	 1	 hover	 1500	 1471	 1500	 1783	 0.00	 0.00	 0.00
27600	 -0.83	 8.89	 -155.94	 28.76	 -0.03	 14.54	 1	 0	 1	 hover	 1500	 1471	 1500	 1796	 0.00	 0.00	 0.00
27700	 -0.83	 8.89	 -155.94	 28.03	 -0.03	 14.54	 1	 0	 1	 hover	 1500	 1471	 1500	 1811	 0.00	 0.00	 0.00
27800	 -0.83	 8.88	 -156.16	 29.27	 -0.03	 13.82	 1	 0	 1	 hover	 1500	 1470	 1500	 1817	 0.00	 0.00	 0.00
27900	 -0.83	 8.88	 -156.16	 29.27	 -0.03	 13.94	 0	 0	 1	 hover	 1500	 1500	 1500	 1833	 0.00	 0.00	 0.00
28000	 -0.83	 8.88	 -156.16	 29.27	 -0.03	 14.76	 1	 0	 1	 hover	 1500	 1470	 1500	 1856	 0.00	 0.00	 0.00
28100	 -0.84	 8.89	 -156.37	 28.30	 -0.03	 15.03	 1	 0	 1	 hover	 1500	 1471	 1500	 1873	 0.00	 0.00	 0.00
28200	 -0.83	 8.89	 -156.38	 26.16	 -0.03	 15.03	 1	 0	 1	 hover	 1500	 1473	 1500	 1888	 0.00	 0.00	 0.00
28300	 -0.83	 8.89	 -156.38	 28.30	 -0.03	 14.67	 1	 0	 1	 hover	 1500	 1471	 1500	 1899	 0.00	 0.00	 0.00
28400	 -0.61	 9.47	 -156.39	 28.92	 -0.03	 15.03	 1	 0	 1	 hover	 1500	 1471	 1500	 1918	 0.00	 0.00	 0.00
28500	 -0.61	 9.49	 -156.38	 30.52	 -1.28	 15.12	 1	 1	 1	 hover	 1501	 1469	 1500	 1934	 0.00	 0.00	 0.00
28600	 -0.61	 9.49	 -156.38	 28.30	 -0.74	 15.12	 1	 1	 1	 hover	 1500	 1471	 1500	 1949	 0.00	 0.00	 0.00
28700	 -0.38	 10.15	 -156.32	 27.41	 -0.74	 15.12	 1	 0	 1	 hover	 1500	 1472	 1500	 1964	 0.00	 0.00	 0.00
28800	 -0.38	 10.18	 -156.32	 30.09	 -0.74	 15.12	 1	 0	 1	 hover	 1500	 1469	 1500	 1979	 0.00	 0.00	 0.00
28900	 -0.38	 10.18	 -156.32	 30.09	 -0.74	 12.63	 1	 0	 1	 hover	 1500	 1469	 1500	 1967	 0.00	 0.00	 0.00
29000	 -0.15	 10.68	 -156.29	 29.40	 -0.74	 14.48	 1	 0	 1	 hover	 1500	 1470	 1500	 2000	 0.00	 0.00	 0.00
29100	 -0.15	 10.69	 -156.29	 30.43	 -0.74	 13.77	 1	 0	 1	 hover	 1500	 1469	 1500	 2007	 0.00	 0.00	 0.00
29200	 -0.15	 10.69	 -156.29	 30.43	 -0.74	 14.88	 0	 0	 1	 hover	 1500	 1500	 1500	 2033	 0.00	 0.00	 0.00
29300	 -0.00	 11.10	 -156.25	 30.43	 -1.45	 14.25	 1	 1	 1	 hover	 1501	 1469	 1500	 2041	 0.00	 0.00	 0.00
29400	 -0.00	 11.10	 -156.25	 30.43	 -0.12	 14.22	 1	 1	 1	 hover	 1500	 1469	 1500	 2055	 0.00	 0.00	 0.00
29500	 -0.00	 11.10	 -156.25	 30.43	 -0.12	 15.03	 1	 0	 1	 hover	 1500	 1469	 1500	 2078	 0.00	 0.00	 0.00
29600	 0.12	 11.43	 -156.22	 30.43	 -0.12	 15.03	 1	 0	 1	 hover	 1500	 1469	 1500	 2093	 0.00	 0.00	 0.00
29700	 0.13	 11.45	 -156.22	 30.43	 -0.12	 13.34	 0	 0	 1	 hover	 1500	 1500	 1500	 2089	 0.00	 0.00	 0.00
29800	 0.13	 11.45	 -156.22	 30.43	 -0.12	 12.72	 0	 0	 1	 hover	 1500	 1500	 1500	 2096	 0.00	 0.00	 0.00
29900	 0.22	 11.70	 -156.20	 30.43	 -0.12	 12.80	 0	 0	 1	 hover	 1500	 1500	 1500	 2109	 0.00	 0.00	 0.00
30000	 0.22	 11.72	 -156.20	 30.43	 -0.12	 15.01	 0	 0	 1	 hover	 1500	 1500	 1500	 2146	 0.00	 0.00	 0.00
30100	 0.22	 11.72	 -156.20	 30.43	 -0.12	 15.01	 1	 0	 1	 hover	 1500	 1469	 1500	 2161	 0.00	 0.00	 0.00
